Taxa	t.HC.T1.All	p.vals.HC.T1.All	adj.p.vals.HC.T1.All	t.HC.T2.All	p.vals.HC.T2.All	adj.p.vals.HC.T2.All	t.T1.T2.All	p.vals.T1.T2.All	adj.p.vals.T1.T2.All	t.HC.T1.UNC	p.vals.HC.T1.UNC	adj.p.vals.HC.T1.UNC	t.HC.T2.UNC	p.vals.HC.T2.UNC	adj.p.vals.HC.T2.UNC	t.T1.T2.UNC	p.vals.T1.T2.UNC	adj.p.vals.T1.T2.UNC	t.HC.T1.Denver	p.vals.HC.T1.Denver	adj.p.vals.HC.T1.Denver	t.HC.T2.Denver	p.vals.HC.T2.Denver	adj.p.vals.HC.T2.Denver	t.T1.T2.Denver	p.vals.T1.T2.Denver	adj.p.vals.T1.T2.Denver
Gloeobacter	1.85213013320462	0.0659519736754265	0.137050563835433	1.53747350744325	0.126571013929137	0.210909414994143	-0.893408379827011	0.374458887834331	0.767180024338756	-0.0274474980996546	0.978194989748915	0.994303980237641	0.0356281118471184	0.971727661876069	0.995501996584335	-0.394754013933885	0.695643365307234	0.999702432312913	2.9151007531331	0.00459030419798558	0.0130045585711244	2.67209132256914	0.00932795564914515	0.0267161156589696	-0.799081838126813	0.42863489163759	0.804666873799083
Gloeocapsa	1.40422488076526	0.161906016774327	0.25889394797664	1.60261733637413	0.110946970965754	0.192192513245884	0.210636510123154	0.833734648565426	0.940095451733432	-0.565344304317939	0.573287765045972	0.983253893618217	0.440238287670378	0.661233594239148	0.931025962611203	1.34199400759121	0.189043046935733	0.999702432312913	2.6436167125155	0.0102113757273202	0.0222854564757658	2.31652647922631	0.0237039394376045	0.0457304539266081	-0.490074628323468	0.626572368835428	0.875487152434684
Gloeomargarita	0.906441352940781	0.36593263577913	0.476543440329438	0.972248751426448	0.332528593529013	0.424401420597658	-0.438015110884525	0.662617752601368	0.884223129811098	-0.962224692910116	0.338697292569059	0.982765380621359	-0.607304036075104	0.545769693953275	0.929300656992424	-0.222157941247938	0.825602728015491	0.999702432312913	2.16918029127282	0.0330030579667185	0.0536749412552721	2.06846180711319	0.0422056729939384	0.0688445823503226	-0.374551876279604	0.709834652833813	0.91084492875203
Gloeothece	1.07191471072813	0.285148487581696	0.396152590179743	2.18394363362345	0.0304256226536891	0.0861972921176916	1.04600900498576	0.298872336236245	0.756449580313764	-0.45862528740169	0.647706452950075	0.983253893618217	0.347216260983802	0.729507208500741	0.946068605896533	0.785965535856201	0.437669213509986	0.999702432312913	1.81186432310297	0.0743647667944765	0.102289997666844	2.60511474547991	0.0112749026308153	0.0292514244540498	0.730236566144579	0.46920555931329	0.810327019377931
Gluconacetobacter	1.54442258766116	0.124455071778191	0.217404185259593	1.25396959853471	0.212056399539235	0.305060374077637	-0.540116327133763	0.590696053327387	0.851237033521183	-0.272673532317505	0.785952310619005	0.987738392573593	0.468920345223902	0.64107066956006	0.929300656992424	0.245534808914065	0.807610319680403	0.999702432312913	3.06391385721534	0.00298316476521251	0.00995177935387336	2.16385668343568	0.0340998882170294	0.0590709521926248	-0.739782584923886	0.463451887235103	0.810116412076935
Gluconobacter	3.82480874439971	0.000181277908276058	0.00401953548617445	3.30934648347068	0.00117960096879697	0.0137678355399485	-1.2657673214367	0.209462927899328	0.756449580313764	2.05810731433187	0.0433519673705403	0.667540016085264	1.33122288713854	0.189158638808546	0.929300656992424	-0.902949162488312	0.37329999028912	0.999702432312913	3.26016602541557	0.00172220210340233	0.00738150025246926	3.22407057819959	0.00196356508651037	0.013116910669251	-0.902064493476127	0.372047904690833	0.797098794368662
Glutamicibacter	2.96765872081557	0.00344620578714	0.0238793342667243	2.83999217465974	0.00518441814859403	0.0330332849851029	-0.884686095547192	0.379116323873994	0.767180024338756	1.21767352749503	0.227824398509268	0.982765380621359	1.25196392419138	0.216103194444728	0.929300656992424	-0.571150477610586	0.571887474035938	0.999702432312913	3.83981042663912	0.000241826294983292	0.00351887456917648	3.66359060543488	0.00047830312727661	0.00680540675766702	-0.684942625647082	0.497055873786519	0.821673874857833
Glycocaulis	1.08499655296584	0.279459271072077	0.390210552302992	1.8134698260579	0.0718219232751625	0.143424124537815	0.359976228384688	0.719863337351786	0.90548934159497	-0.393854865919958	0.694890888734474	0.983411709975288	0.658977157581192	0.512558574392608	0.929300656992424	0.740409499735888	0.464449869475054	0.999702432312913	1.5175760827746	0.133111687450125	0.166815927829358	1.7176699221524	0.0901814830108712	0.125920912046246	-0.0169548684228574	0.986551047683264	0.997455030345832
Gordonia	2.7367317515137	0.00691602353276926	0.034747272311164	1.93019536274792	0.0557141618393729	0.12191138307747	-1.49493767345865	0.139071533396183	0.756449580313764	0.572399399528293	0.569137696905101	0.983253893618217	0.702528978716155	0.485770624561532	0.929300656992424	-0.0989177013176371	0.921820680221858	0.999702432312913	3.5562762282596	0.000630375796409546	0.00476506795195034	2.61082274875663	0.0109837950387071	0.0289844473705207	-1.6668910588599	0.10280473005242	0.786350468226953
Gordonibacter	0.465663952423245	0.642154725717976	0.725970978157033	0.523301471097283	0.601705432950586	0.668427611888326	-0.32767384227628	0.744059226536256	0.911522137435059	-0.300517251258058	0.764822758059134	0.984128204644693	0.689591239624551	0.493152838330066	0.929300656992424	0.418129192820546	0.678645401916797	0.999702432312913	0.949512441438928	0.345157296480774	0.380130188110945	0.482463303207748	0.630997411504001	0.657898868546178	-0.656725105596455	0.514857242468034	0.828050139382341
Gottschalkia	3.96056715151945	0.000107724786714578	0.0028883989380151	4.75933067901844	4.38624785172272e-06	0.000429078245730288	0.886228446335168	0.378290120009271	0.767180024338756	2.42677975027318	0.0180523087807501	0.460053294738483	2.26585050370199	0.0272642628107134	0.679708355014798	-0.183228901037596	0.855774450354998	0.999702432312913	3.09132188239594	0.00298613222945448	0.00995177935387336	4.05185390738979	0.000147323739724023	0.00418108394521459	1.28428610527219	0.205918380000149	0.786350468226953
Gracilibacillus	0.139864336381802	0.888917448776196	0.917201541028231	0.859321845810759	0.391424481288911	0.481463692591316	0.863356084411704	0.390658179170607	0.774169116887777	-0.97219325509687	0.333342988950302	0.982765380621359	-0.0592980060608806	0.952917936903277	0.994165803340697	0.600014725734111	0.552722044788088	0.999702432312913	0.962377139066654	0.340308639065259	0.37528731217873	1.30323687023707	0.197702648099667	0.236361972530372	0.615895437724696	0.541210180842175	0.840844809765709
Gramella	0.996400979650951	0.320341628745908	0.431869273579418	2.43721938549556	0.0158814205942834	0.0611361167784568	2.11205161577976	0.0379676602693585	0.756449580313764	-0.0673629634164723	0.946435017685743	0.99251880913546	1.52485551385842	0.131516681082025	0.854344689997685	1.62786947265374	0.113360269508702	0.999702432312913	1.30971004499661	0.194350260389717	0.228898359085056	2.00130049941983	0.0492143110596857	0.0779398961833573	1.44845640421103	0.154742687169385	0.786350468226953
Granulibacter	3.6013922965539	0.000417166255993175	0.00745965036254462	2.33616262605374	0.0208419971078725	0.0707351861028409	-2.27151892288351	0.025945706244667	0.709915368078192	1.72312818951729	0.089376442790906	0.782279075585667	-0.115455960708971	0.908490984210685	0.98563306223832	-2.34619177297374	0.0253236957869972	0.999702432312913	3.53495770175257	0.000676367103770891	0.00489042823291736	3.44237083401587	0.000968232897302254	0.00951342191183386	-1.13696948652326	0.26184744186775	0.786350468226953
Granulicella	1.25749758448665	0.210390220650193	0.318651126540319	1.60164154395489	0.111458172857952	0.19283425606268	-0.299125464379776	0.765660770717134	0.922667185089268	-0.156373375714341	0.876269522937496	0.990453957569011	0.115676590547363	0.908366190390988	0.98563306223832	-0.330259640134487	0.743356310545254	0.999702432312913	2.28010248600395	0.0252053848420042	0.0435270560667217	2.61222039071872	0.0109448181682851	0.0289828544806657	-0.154266959403358	0.878121036187982	0.972722326169725
Granulosicoccus	1.04521128765279	0.297310581411625	0.408280344250646	1.27356347390914	0.204739515171183	0.297104549502337	-0.0061042210139383	0.995145561320838	0.99743155873931	-0.184450747888165	0.854091186490558	0.990453957569011	0.258477329121372	0.796915377823049	0.96390687134327	0.0543058526415582	0.957029120823376	0.999702432312913	1.90474672117135	0.0603632047414026	0.0867623245332347	1.96325044783776	0.0534806398346086	0.0831367114613372	-0.0407184533753663	0.967708827876028	0.997033586276141
Grimontia	2.36094533361845	0.0193457517228829	0.0617504512766876	2.05918189332939	0.0409938348327653	0.102837895651761	-1.14344073988555	0.256444629255278	0.756449580313764	-1.2410372118492	0.217710716691817	0.982765380621359	-0.223917425372823	0.823520838642899	0.971976688902159	0.9783613651174	0.33523462518383	0.999702432312913	4.32088475519473	4.33420203990779e-05	0.00225991723329167	4.11465443318497	0.000118742295829148	0.00382241624475595	-1.83894128990532	0.0728359985846077	0.786350468226953
Gryllotalpicola	1.34540623836306	0.180286310088385	0.28204716244307	0.831898869879688	0.406886458477719	0.496443272522705	-0.680943708010195	0.49797661827829	0.814823424737897	-0.936708045576815	0.351775388774934	0.982765380621359	0.196423839793958	0.845003900232998	0.974319236557121	1.21478500957063	0.233336136069658	0.999702432312913	2.56851797487017	0.0121091682591236	0.0250778914258064	1.45118390190701	0.151086200138608	0.188628413024602	-1.29310758461531	0.202878239042027	0.786350468226953
Gudongella	2.24935529861323	0.0257220903381395	0.0738788190541035	2.21865307088357	0.0279001661921593	0.0821865785415491	-0.566835410557696	0.57249634449653	0.846385819723474	0.902917696876485	0.369560678070799	0.982765380621359	1.78660883380793	0.0788864125931609	0.820215726940582	0.64612755055038	0.522803877171553	0.999702432312913	2.09212795498004	0.0401397146739878	0.0623271199839792	1.55717500443097	0.124719671573404	0.161785346198574	-1.05379692644512	0.297861475529415	0.786350468226953
