p-variable	slope	adjusted.p-variable
Arenimonas	0.655118313347145	0.000873955259829985	0.775969911037252
Aromatoleum	0.39976154585481	0.00174391556668879	0.666641930315024
Arsenicicoccus	0.462571451126018	0.00138927491169205	0.682631614860373
Arsenophonus	0.16005736556978	0.00205592746488036	0.666641930315024
Arthrobacter	0.435993050325847	0.00105077979174555	0.673218609741767
Arthrospira	0.656664195374533	-0.000789404694760174	0.776694563945838
Asaia	0.102070191795112	0.00267601450092764	0.666641930315024
Aspergillus	0.0823826017495767	0.00197495626378178	0.666641930315024
Asticcacaulis	0.737768716932592	0.000622887267380444	0.831239414809553
Athalassotoga	0.0816373197382221	0.00303933289232753	0.666641930315024
Atlantibacter	0.0628992237676891	0.0030608265867244	0.666641930315024
Atopobium	0.130568645848448	0.00222748503640034	0.666641930315024
Aurantimicrobium	0.323835535243134	0.00128979639751381	0.666641930315024
Auraticoccus	0.528450674325622	0.00116871865185077	0.710141720974056
Aureimonas	0.375106435508763	0.00173534587842699	0.666641930315024
Aureitalea	0.749695409801018	0.000544239983532775	0.838573942693162
Auricoccus	0.44017157520175	0.0010893273923759	0.675762218426397
Auritidibacter	0.261174111019361	0.00166045228199774	0.666641930315024
Austwickia	0.842243910360018	0.000299010030206059	0.896752947404387
Avibacterium	0.995728492249905	7.79787425131114e-06	0.998227140025247
Azoarcus	0.178099205447179	0.00183510820158945	0.666641930315024
Azorhizobium	0.452315852248847	0.00122090554826657	0.681376687328704
Azospira	0.852974983558224	0.000260534242828053	0.902926414804154
Azospirillum	0.28762638199355	0.00156151189918993	0.666641930315024
Azotobacter	0.216559340501122	0.00168964123127604	0.666641930315024
Bacillus	0.296730318881798	0.00103338812634519	0.666641930315024
Bacterioplanes	0.0474499688070406	0.00283628884842462	0.666641930315024
Bacteriovorax	0.851301233407475	0.000276392774741886	0.901889173669734
Bacteroides	0.512873242115547	-0.00195087183809785	0.702669677021759
Baekduia	0.250851596702599	0.0022403796208905	0.666641930315024
Barnesiella	0.413029059143562	0.00185627252441156	0.667509096142801
Bartonella	0.304670151069313	0.0011194993468442	0.666641930315024
Basfia	0.380466423640948	0.00123558888304688	0.666641930315024
Basilea	0.721708554482337	0.000688542180365534	0.821493036347793
Bdellovibrio	0.15029522166808	0.00155075284966772	0.666641930315024
Beggiatoa	0.215224546428309	0.00183075803116648	0.666641930315024
Beijerinckia	0.223126896791196	0.00218739729027408	0.666641930315024
Belliella	0.693120504332251	0.000574423253408598	0.800199520821017
Bergeyella	0.113669168448907	0.0033870852321466	0.666641930315024
Bermanella	0.465472157820753	0.00120051590484532	0.682631614860373
Bernardetia	0.232421494188658	0.00201715957839681	0.666641930315024
Beutenbergia	0.514738739372426	0.00102993400707266	0.702669677021759
Bibersteinia	0.136558592401653	0.00285156531547638	0.666641930315024
Bifidobacterium	0.0862111513278555	-0.00548954729010553	0.666641930315024
Blastochloris	0.350730565737956	0.0014466697114574	0.666641930315024
Blastococcus	0.890779548120321	-0.000247564929540816	0.924698120177337
Blastomonas	0.019094244218938	0.00363992034624346	0.666641930315024
Blattabacterium	0.288888038911202	0.00158458043386407	0.666641930315024
Blautia	0.256014644388878	0.00196132085397428	0.666641930315024
Bombella	0.172496165956927	0.00259636199460911	0.666641930315024
Bordetella	0.180959858691266	0.00190898199046312	0.666641930315024
Borrelia	0.251014869772737	0.00191998630474192	0.666641930315024
Borreliella	0.233079963540659	0.00188423288800095	0.666641930315024
Bosea	0.294627700519002	0.00144748266492586	0.666641930315024
Boseongicola	0.506832292925566	0.00124442350267251	0.699470625008478
Botrytis	0.108984882580113	0.00182077203736109	0.666641930315024
Brachybacterium	0.487559074029937	0.00107197128056787	0.695145875301199
Brachyspira	0.419309628350875	0.00123428364091284	0.670117570215709
Bradymonas	0.881068517765693	-0.00030009844730317	0.919784648489861
Bradyrhizobium	0.400449530864361	0.00115680842864156	0.666641930315024
Bremerella	0.12687310448	0.0022135923076554	0.666641930315024
Brenneria	0.322349625343866	0.000998978736188898	0.666641930315024
Breoghania	0.0855751333252712	0.00272924682591492	0.666641930315024
Brevefilum	0.390984592978423	0.00160432578860629	0.666641930315024
Brevibacillus	0.465491727670039	0.00079568783892123	0.682631614860373
Brevibacterium	0.374428029848328	0.00106839681327152	0.666641930315024
Brevirhabdus	0.0840435304674673	0.00294064130188418	0.666641930315024
Brevundimonas	0.218455760057172	0.00178261508400379	0.666641930315024
Brochothrix	0.168941546692034	0.00163791490958031	0.666641930315024
Brucella	0.199129471253324	0.0017353914647799	0.666641930315024
Buchnera	0.388724039224409	0.00107130031132982	0.666641930315024
Burkholderia	0.308345368560939	0.00137845815435774	0.666641930315024
Buttiauxella	0.460295098887047	0.00142544752611437	0.682631614860373
Butyricimonas	0.550211870381234	0.00159390834856487	0.722750663857813
Butyrivibrio	0.229541518551458	0.00150181564302511	0.666641930315024
Bythopirellula	0.66663932262889	-0.000823701937246358	0.783477875287523
Caballeronia	0.247302526598134	0.00189219077959632	0.666641930315024
Caldanaerobacter	0.304727003650764	0.00139941779123431	0.666641930315024
Caldicellulosiruptor	0.411230019735638	0.000971103816521271	0.66719563201987
Caldilinea	0.250212346799329	0.00164766829262444	0.666641930315024
Caldimicrobium	0.381127612755472	-0.00102920326384425	0.666641930315024
Caldisphaera	0.0775475816411862	0.00392067164617204	0.666641930315024
Calditerrivibrio	0.280166077557954	0.00158054744682306	0.666641930315024
Caldithrix	0.529941526777852	0.000851429694713444	0.710147267551626
Caloramator	0.395431325488618	0.00141284125138761	0.666641930315024
Caloranaerobacter	0.287373340318929	0.00150557407185028	0.666641930315024
Calothrix	0.0365025197863251	0.00244142567758648	0.666641930315024
Caminibacter	0.146918196962207	0.00205245199433443	0.666641930315024
Campylobacter	0.371083203608768	0.00158438635536023	0.666641930315024
Candida	0.268128994941084	0.00171147990995408	0.666641930315024
Candidatus Accumulibacter	0.161736148120106	0.00208202582428628	0.666641930315024
Candidatus Amoebophilus	0.232029894830427	0.00196701859790853	0.666641930315024
Candidatus Aquiluna	0.68744357239906	0.000724574910954287	0.797289542006396
Candidatus Arthromitus	0.495652949773532	0.000928648920092509	0.696209570099489
Candidatus Atelocyanobacterium	0.941426268024246	0.000159638684948343	0.956670103622323
Candidatus Azobacteroides	0.444758937107769	0.00128092462629978	0.678745295930078
Candidatus Bipolaricaulis	0.371599884602759	0.00149008932860411	0.666641930315024
Candidatus Blochmannia	0.358894635360643	0.00151002873777994	0.666641930315024
Candidatus Cardinium	0.235950362824547	0.00179330655626893	0.666641930315024
Candidatus Carsonella	0.396102139351125	0.00151373297019457	0.666641930315024
Candidatus Cloacimonas	0.151490419886465	0.00239872969026694	0.666641930315024
Candidatus Cyclonatronum	0.751278320776385	0.000465335361495552	0.839606203853085
Candidatus Cytomitobacter	0.0568297469883845	0.00452860874561063	0.666641930315024
Candidatus Deianiraea	0.485362880882721	-0.00136607056383628	0.693738963408695
Candidatus Desulforudis	0.969562592503547	-6.56723157148562e-05	0.979576300931591
Candidatus Endolissoclinum	0.467092514171584	0.00137710790677386	0.682631614860373
Candidatus Fukatsuia	0.239038571744722	0.0023551620952567	0.666641930315024
Candidatus Gullanella	0.23136193013339	0.00164042203827071	0.666641930315024
Candidatus Hamiltonella	0.428865238236528	0.00132581755271338	0.670117570215709
Candidatus Hepatoplasma	0.447961271468491	0.00196009198673542	0.679707659171624
Candidatus Ishikawaella	0.467949513494182	-0.00154826339425696	0.682631614860373
Candidatus Izimaplasma	0.913566453506112	-0.000181785057352417	0.940136764963282
Candidatus Kinetoplastibacterium	0.382723283835246	0.00147457728736072	0.666641930315024
Candidatus Koribacter	0.195398008186797	0.00251179554462985	0.666641930315024
Candidatus Kuenenia	0.675292305558116	0.000641664381213125	0.78697344368826
Candidatus Methanomethylophilus	0.26500264479522	0.00229677541337718	0.666641930315024
Candidatus Methanoplasma	0.403016507975491	0.00147943933331922	0.666641930315024
Candidatus Methylopumilus	0.753893176671322	0.00040477454759445	0.839606203853085
Candidatus Methylospira	0.0176633220720981	0.00308161546585348	0.666641930315024
Candidatus Midichloria	0.0676558521505886	0.003472959003993	0.666641930315024
Candidatus Nanopelagicus	0.465794869394521	0.00121471266311989	0.682631614860373
Candidatus Nardonella	0.625532360616117	-0.000969830123435204	0.759167267435542
Candidatus Nesciobacter	0.61509748653946	0.00128701014767498	0.753136900892708
Candidatus Nitrosocosmicus	0.0744237112645336	0.00340011413811126	0.666641930315024
Candidatus Nitrosoglobus	0.244938353059929	0.00173124901764647	0.666641930315024
Candidatus Nitrosomarinus	0.0437224347206228	0.00394897838284056	0.666641930315024
Candidatus Nitrosopelagicus	0.307403312978042	0.00205162354366399	0.666641930315024
Candidatus Nitrosotalea	0.100232303263672	0.00261507511718292	0.666641930315024
Candidatus Nitrosotenuis	0.189409617857899	0.00229207006745333	0.666641930315024
Candidatus Paracaedibacter	0.245211590342326	0.00212747863750824	0.666641930315024
Candidatus Pelagibacter	0.102617979051478	0.00280854459729606	0.666641930315024
Candidatus Phaeomarinobacter	0.18135584408222	0.00228851248523654	0.666641930315024
Candidatus Phycorickettsia	0.392633547767806	0.00184570273284307	0.666641930315024
Candidatus Phytoplasma	0.998362463995465	3.01461464759132e-06	0.998870391875523
Candidatus Planktophila	0.244887874740746	0.00148610416683402	0.666641930315024
Candidatus Promineofilum	0.179464226380957	0.00209016515420567	0.666641930315024
Candidatus Protochlamydia	0.531097871157757	0.00103923904287329	0.710551697293122
Candidatus Puniceispirillum	0.242575927050781	0.00213774039835864	0.666641930315024
Candidatus Riesia	0.402416224912104	0.00156262892955792	0.666641930315024
Candidatus Ruthia	0.197637528225676	0.0028813616413999	0.666641930315024
Candidatus Saccharimonas	0.0228165992182034	0.0039710560485715	0.666641930315024
Candidatus Sneabacter	0.165125199796311	0.00299910582273488	0.666641930315024
Candidatus Solibacter	0.345787058781252	0.00154618216685405	0.666641930315024
Candidatus Sulcia	0.867889198355015	0.000330323926443011	0.910673699731613
Candidatus Symbiobacter	0.24744282716541	0.00155990775994382	0.666641930315024
Candidatus Syntrophocurvum	0.263994371205298	0.0018780723841155	0.666641930315024
Candidatus Tachikawaea	0.78698780980889	-0.000498272139498137	0.861593632463584
Candidatus Thioglobus	0.192690390300865	0.00223365838350143	0.666641930315024
Capnocytophaga	0.273709762177623	0.00117575290532555	0.666641930315024
Caproiciproducens	0.374582680686585	0.00125356070395532	0.666641930315024
Carboxydocella	0.664671979185012	0.00057063478280355	0.781718176368228
Carboxydothermus	0.38875607355303	0.00116616869153468	0.666641930315024
Cardiobacterium	0.460982932679848	0.00120043487010271	0.682631614860373
Carnobacterium	0.464192812085776	0.000950683985669649	0.682631614860373
Casimicrobium	0.187423661151882	0.00230210003947798	0.666641930315024
Castellaniella	0.322402299021417	0.00154340047844072	0.666641930315024
Catenovulum	0.690951372340698	0.000495983276726537	0.799062678861322
Catenulispora	0.23885327449113	0.00180507962830364	0.666641930315024
Caulobacter	0.120337757440255	0.00225384467484816	0.666641930315024
Cedecea	0.0922992693406244	0.00260362834438919	0.666641930315024
Celeribacter	0.0548552689598617	0.00290179545315166	0.666641930315024
Cellulomonas	0.217253292697912	0.00192450763433263	0.666641930315024
Cellulophaga	0.290000215062798	0.00147871776162691	0.666641930315024
Cellulosilyticum	0.0853696650175526	0.00208591996064783	0.666641930315024
Cellulosimicrobium	0.352384557359882	0.00141092999315472	0.666641930315024
Cellvibrio	0.19242634604183	0.00144831932656692	0.666641930315024
Cercospora	0.31281805845195	0.00139655910172623	0.666641930315024
Cetia	0.186992336980106	0.00193189146599335	0.666641930315024
Chamaesiphon	0.311157322603238	0.00162567911216227	0.666641930315024
Changchengzhania	0.168879926847377	0.00227486369550946	0.666641930315024
Chania	0.596672173284305	-0.000768279976167511	0.744903320858255
Chelativorans	0.451836255681313	0.00102961754382323	0.681376687328704
Chelatococcus	0.202540611931924	0.0022457291563002	0.666641930315024
Chitinolyticbacter	0.19869731321447	0.00201384747419784	0.666641930315024
Chitinophaga	0.589754605694572	0.000612806110785126	0.74236894742778
Chlamydia	0.573786763280137	-0.000590424592061279	0.7328966701519
Chloracidobacterium	0.528298299530203	0.000941022826549575	0.710141720974056
Chlorobaculum	0.538949987322976	0.00093788989203451	0.715873665270055
Chlorobium	0.387259718758589	0.00105399970945197	0.666641930315024
Chloroflexus	0.281922881212643	0.00164216818430899	0.666641930315024
Chloroherpeton	0.89524880127953	0.000154841076830517	0.927022887003648
Chondrocystis	0.365661499813598	0.0011776519204671	0.666641930315024
Chondromyces	0.3009618355587	0.0014237755240678	0.666641930315024
Christensenella	0.227916843951648	0.00232632310065455	0.666641930315024
Chromobacterium	0.251452615824136	0.00171748025988424	0.666641930315024
Chromohalobacter	0.543890475517555	-0.00103534978947079	0.719408877304706
Chroococcidiopsis	0.870293511077262	-0.000302663001981719	0.9125460964196
Chryseobacterium	0.307053707256317	0.00101667269880272	0.666641930315024
Chryseolinea	0.219193838847316	0.00157409738328601	0.666641930315024
Chthonomonas	0.500272812228764	0.00113913076640793	0.696778632107566
Citricoccus	0.689208159743071	0.000800270985857719	0.798156803379337
Citrobacter	0.900560745917878	0.000316227235445643	0.930206534448094
Citromicrobium	0.731007261559312	0.000590977136187428	0.825298761692557
Clavibacter	0.33940146251054	0.00158486019037693	0.666641930315024
Cloacibacillus	0.0250500901455309	0.00507591638639255	0.666641930315024
Cloacibacterium	0.15686195685633	0.00189538871598174	0.666641930315024
Clostridioides	0.10677973453391	0.00178517597485533	0.666641930315024
Clostridium	0.0519282713071451	0.00238361521694477	0.666641930315024
Cnuibacter	0.350164815903225	0.00221180009907698	0.666641930315024
Cobetia	0.245660736066723	0.0022667524986376	0.666641930315024
Cohaesibacter	0.465703465126668	0.000932072768199095	0.682631614860373
Cohnella	0.33705200193143	0.00118643441768506	0.666641930315024
Colletotrichum	0.137389144784612	0.00182516102006849	0.666641930315024
Collimonas	0.17157274087436	0.0015907675936333	0.666641930315024
Collinsella	0.40483918538335	0.00340015667110651	0.666641930315024
Colwellia	0.456952024632249	0.000912337210190158	0.682631614860373
Comamonas	0.371248624776226	0.00120338176184935	0.666641930315024
Commensalibacter	0.739616864415531	0.000433778592794764	0.832757512202456
Conexibacter	0.401408508871946	0.00141520333190539	0.666641930315024
Confluentimicrobium	0.387201287580382	0.00157743886452893	0.666641930315024
Congregibacter	0.368979503786527	0.00143935325445806	0.666641930315024
Coprothermobacter	0.100138198446999	0.00328476208755424	0.666641930315024
Coraliomargarita	0.467736953727208	0.00126169657500126	0.682631614860373
Corallococcus	0.400534588394492	0.00124911157523415	0.666641930315024
Coriobacterium	0.753287881492352	0.000582277694350255	0.839606203853085
Corynebacterium	0.393281990539868	0.00113772569467535	0.666641930315024
Coxiella	0.428368653283947	0.00122038215300651	0.670117570215709
Crassaminicella	0.324417431959032	0.00153946867332589	0.666641930315024
Crateriforma	0.395252189538786	0.00102187580527607	0.666641930315024
Crenobacter	0.461829403429882	0.00139096228245336	0.682631614860373
Crinalium	0.386897962484374	0.00127626507252335	0.666641930315024
Croceibacter	0.481961838796464	0.00150844481378981	0.692143815128256
Croceicoccus	0.437722630121491	0.00122225782871961	0.674011790640778
Crocosphaera	0.1335852503278	0.00198434901719155	0.666641930315024
Cronobacter	0.169101403510499	0.0018268911575891	0.666641930315024
Cryobacterium	0.813900103639874	0.000364454020433906	0.878386267413223
Cryptobacterium	0.556734787897373	0.00122197088076474	0.725907829372333
Cryptococcus	0.0608123939825978	0.00206420880007323	0.666641930315024
Cuniculiplasma	0.219383133733415	0.00219053370047203	0.666641930315024
Cupriavidus	0.404627802721852	0.00121471006370865	0.666641930315024
Curtobacterium	0.553713673244877	0.000879476877240338	0.723655313946998
Curvibacter	0.873050369825052	0.000226930472668358	0.914859965355427
Cutibacterium	0.832196042131008	-0.000320385374100051	0.890567579191677
Cyanobacterium	0.133575877734521	0.00196778143899823	0.666641930315024
Cyanobium	0.431314691848491	0.0014753675783139	0.670893808358378
Cyanothece	0.21403949109328	0.00162786492312971	0.666641930315024
Cyclobacterium	0.429016260774041	0.00110214098412302	0.670117570215709
Cycloclasticus	0.867960200886714	-0.000256425894087264	0.910673699731613
Cylindrospermum	0.0563380190463893	0.00219495595247771	0.666641930315024
Cystobacter	0.324051839930715	0.00149931660349519	0.666641930315024
Dactylococcopsis	0.200412344527347	0.00229077456018015	0.666641930315024
Debaryomyces	0.334720665800671	0.0018071019120878	0.666641930315024
Dechloromonas	0.998870391875523	2.04706388283678e-06	0.998870391875523
Deferribacter	0.627658222411323	0.000871180404351972	0.759167267435542
Defluviimonas	0.748034770690245	0.000552074695892417	0.838262684405578
Defluviitoga	0.354807471218093	0.00130763977488379	0.666641930315024
Dehalobacter	0.26026443682055	0.00134479948391596	0.666641930315024
Dehalobacterium	0.45807089611491	0.000999052841702776	0.682631614860373
Dehalococcoides	0.434613487791139	-0.001361635701503	0.673218609741767
Dehalogenimonas	0.30947439340204	0.00159852410916415	0.666641930315024
Deinococcus	0.283983333987131	0.00165851348141242	0.666641930315024
Delftia	0.484594076279993	0.00100009057946255	0.693738963408695
Denitratisoma	0.300326194783983	0.00153292729047553	0.666641930315024
Denitrobacterium	0.495157331740364	0.00138947457757234	0.696209570099489
Denitrovibrio	0.907688582769163	0.000152840270946027	0.935825240635535
Dermabacter	0.21157328958041	0.00186804236024882	0.666641930315024
Dermacoccus	0.209004412670789	0.00240684692912987	0.666641930315024
Dermatophilus	0.226552921761766	0.00197984547110348	0.666641930315024
Desulfallas	0.372930906828646	0.00126121461311665	0.666641930315024
Desulfarculus	0.630871945009751	0.000852429612377192	0.760739358159969
Desulfatibacillum	0.36284043441089	0.00114643819033252	0.666641930315024
Desulfitobacterium	0.342054671789785	0.00105691896857921	0.666641930315024
Desulfobacca	0.873994438763888	0.000245461946423085	0.915272513642535
Desulfobacter	0.0369469816371828	0.00217438533235345	0.666641930315024
Desulfobacterium	0.122817624309761	0.0021550778398264	0.666641930315024
Desulfobacula	0.957414898178138	-5.9836299159004e-05	0.969365076194179
Desulfobulbus	0.159562884330725	0.0028302976017285	0.666641930315024
Desulfocapsa	0.458311248507307	0.00106206371092235	0.682631614860373
Desulfococcus	0.795128664220552	0.000382383861230536	0.866538303426128
Desulfocurvibacter	0.46488007052297	0.0011831610642328	0.682631614860373
Desulfofarcimen	0.299166503471629	0.00143077745122303	0.666641930315024
Desulfoglaeba	0.705942257333292	0.00055858910775055	0.810201500307291
Desulfohalobium	0.998838701940355	-2.04974529013408e-06	0.998870391875523
Desulfomicrobium	0.197136305143875	0.00182441634890235	0.666641930315024
Desulfomonile	0.221913076173116	0.00221693487357275	0.666641930315024
Desulfosarcina	0.164795155357218	0.00193866688267402	0.666641930315024
Desulfosporosinus	0.407180805353304	0.000853997365011172	0.666641930315024
Desulfotalea	0.143971741824223	0.00203914221363075	0.666641930315024
Desulfotomaculum	0.529567037476743	0.000760844315869791	0.710147267551626
Desulfovibrio	0.671077608462984	0.00132152258434031	0.784840323436142
Desulfurispirillum	0.146638942389626	0.00213483143321947	0.666641930315024
Desulfurivibrio	0.388548332767059	0.00142870142567895	0.666641930315024
Desulfurobacterium	0.125844063317074	0.00267462339986666	0.666641930315024
Desulfurococcus	0.0702044516245892	0.00268971005476224	0.666641930315024
Desulfuromonas	0.071860644556404	0.00263581721913392	0.666641930315024
Devosia	0.429552212778079	0.00114508181922652	0.670117570215709
Devriesea	0.261230542904668	-0.00189287772185145	0.666641930315024
Dialister	0.254055776560411	-0.00252477919458139	0.666641930315024
Diaminobutyricimonas	0.277810352404981	0.00189478247696347	0.666641930315024
Diaphorobacter	0.34626529758033	0.00118023841185145	0.666641930315024
Dichelobacter	0.0572058950048677	0.00358377192099363	0.666641930315024
Dickeya	0.230048329761013	0.00148001940330177	0.666641930315024
Dictyoglomus	0.152454121572202	0.00183489656631046	0.666641930315024
Dietzia	0.0954373227597316	0.00250410596044824	0.666641930315024
Dinoroseobacter	0.756155133949579	0.000462856402710967	0.839606203853085
Dokdonella	0.351522208760945	0.00197008542982756	0.666641930315024
Dokdonia	0.504724452981387	0.00094748020318226	0.699470625008478
Dolichospermum	0.0556689087466039	0.0026697277934456	0.666641930315024
