p-variable	slope	adjusted.p-variable
Antarctobacter	0.0063658011377502	3.86278399913347	0.0364692850338245
Apibacter	0.278950351259264	-1.2805583261724	0.435581628304371
Aquabacterium	0.0289471653026639	3.02302769861979	0.088166915564707
Aquaspirillum	0.000815941291809631	4.86935141551342	0.0126125602709108
Aquicella	0.298838968765113	1.31810340386532	0.457614369296854
Aquifex	0.0526409206959177	2.77013329729202	0.130464755763504
Aquiflexum	0.0902513229996314	1.58314259564952	0.197025268430159
Aquimarina	0.289610937003695	-0.958193688686421	0.448438536533655
Aquisphaera	0.00011958018039695	5.2384831787936	0.00910156297012587
Aquitalea	0.0318744180221135	2.59564453483558	0.0922285647866703
Arabia	0.137584555497321	2.97850940671228	0.270314133710446
Arachidicoccus	0.630836774334574	-0.444037813870901	0.75855499328879
Arcanobacterium	0.149283836223037	2.10597689767251	0.282433469441309
Archaeoglobus	0.623993886805753	0.685878872737964	0.753975584824124
Archangium	0.00238981600738438	3.70471760638383	0.0218366154960452
Arcobacter	0.684662476023589	-0.452651536156542	0.797200824868588
Arcticibacterium	0.697828173206035	0.475824645583268	0.807801220264784
Arenibacter	0.754256638885629	0.396538949602466	0.846375702069366
Arenimonas	0.923493468784497	0.158230897689195	0.952649991446845
Aromatoleum	0.0119630291003381	3.87726167178603	0.0520777408386281
Arsenicicoccus	0.00296402949295809	4.13953880773985	0.0246459052339465
Arsenophonus	0.300488320717673	-1.17327076732017	0.459135091269754
Arthrobacter	0.0495409829323486	2.21503024027645	0.12501768530576
Arthrospira	0.728721958596075	-0.413502275281293	0.831390485599925
Asaia	0.588576371667264	0.94341787677624	0.72557635736298
Aspergillus	0.030721978395819	1.80031953300339	0.0906106128073856
Asticcacaulis	0.289036601790597	1.36516971747881	0.447966326913106
Athalassotoga	0.9200067091844	-0.116614470464682	0.951329993236695
Atlantibacter	0.0720786091211084	2.33540210678787	0.166945302184406
Atopobium	0.0286413710146359	-3.15626500838543	0.0876546245343722
Aurantimicrobium	0.00648610984883901	3.43103002035489	0.0368136541932398
Auraticoccus	0.0515655886580813	2.57905318229912	0.128181724870537
Aureimonas	0.000632550988682335	4.73120349584753	0.0117896293119391
