p-variable	slope	adjusted.p-variable
Candidatus Blochmannia	0.831147894394703	1.26673322668364e-05	0.99970569121532
Candidatus Cardinium	0.436987301779243	4.24530498169122e-05	0.99970569121532
Candidatus Carsonella	0.778502055129183	1.80843995503514e-05	0.99970569121532
Candidatus Cloacimonas	0.3710191824059	5.4224099236481e-05	0.99970569121532
Candidatus Cyclonatronum	0.766394451267104	-1.56319764685531e-05	0.99970569121532
Candidatus Cytomitobacter	0.19556895181951	0.000112225375152513	0.99970569121532
Candidatus Deianiraea	0.392529473957368	-5.98585932919336e-05	0.99970569121532
Candidatus Desulforudis	0.544401194340496	-3.72613665724076e-05	0.99970569121532
Candidatus Endolissoclinum	0.785868687748401	-1.85122796944417e-05	0.99970569121532
Candidatus Fukatsuia	0.85890265159261	1.29003850908954e-05	0.99970569121532
Candidatus Gullanella	0.526125569524885	-3.14278416688508e-05	0.99970569121532
Candidatus Hamiltonella	0.925268167266749	5.66468185349633e-06	0.99970569121532
Candidatus Hepatoplasma	0.716234712468115	3.37825475777733e-05	0.99970569121532
Candidatus Ishikawaella	0.080740715599316	-0.000130491604172164	0.99970569121532
Candidatus Izimaplasma	0.51252718775841	-3.9155817658267e-05	0.99970569121532
Candidatus Kinetoplastibacterium	0.729609220810526	-2.1046391353443e-05	0.99970569121532
Candidatus Koribacter	0.537837965481933	4.33346602687111e-05	0.99970569121532
Candidatus Kuenenia	0.49037647114721	-3.77558231926496e-05	0.99970569121532
Candidatus Methanomethylophilus	0.941360998079131	5.49288949957103e-06	0.99970569121532
Candidatus Methanoplasma	0.914207586969194	-6.87274169270499e-06	0.99970569121532
Candidatus Methylopumilus	0.751179174232818	-1.46699986646418e-05	0.99970569121532
Candidatus Methylospira	0.0546708860018741	9.09792180641553e-05	0.99970569121532
Candidatus Midichloria	0.363999046830212	6.32412069808899e-05	0.99970569121532
Candidatus Nanopelagicus	0.907465871543261	-6.97002789788785e-06	0.99970569121532
Candidatus Nardonella	0.684245112118735	-2.89796542972472e-05	0.99970569121532
Candidatus Nesciobacter	0.976606000580326	2.69589391356785e-06	0.99970569121532
Candidatus Nitrosocosmicus	0.526469414533072	4.43581383067961e-05	0.99970569121532
Candidatus Nitrosoglobus	0.570530644367735	3.0551284129671e-05	0.99970569121532
Candidatus Nitrosomarinus	0.415206202270495	5.89452239528942e-05	0.99970569121532
Candidatus Nitrosopelagicus	0.436744680364769	5.62395676483728e-05	0.99970569121532
Candidatus Nitrosotalea	0.289314415307784	6.12755602986251e-05	0.99970569121532
Candidatus Nitrosotenuis	0.251722406215645	7.2001383987086e-05	0.99970569121532
Candidatus Paracaedibacter	0.718582960951265	-2.39044023273133e-05	0.99970569121532
Candidatus Pelagibacter	0.261267307679813	7.01463970482899e-05	0.99970569121532
Candidatus Phaeomarinobacter	0.756713190962304	1.9301540246114e-05	0.99970569121532
Candidatus Phycorickettsia	0.916802849463872	8.13531467725166e-06	0.99970569121532
Candidatus Phytoplasma	0.776116818204796	-1.49577427575181e-05	0.99970569121532
Candidatus Planktophila	0.724147615295462	1.63433619314169e-05	0.99970569121532
Candidatus Promineofilum	0.630948085974077	2.71880001156089e-05	0.99970569121532
Candidatus Protochlamydia	0.758357920883736	1.83412861378365e-05	0.99970569121532
Candidatus Puniceispirillum	0.32521594134592	6.47245990748329e-05	0.99970569121532
Candidatus Riesia	0.522492901045102	4.28812673033466e-05	0.99970569121532
Candidatus Ruthia	0.718727067952933	2.92684308539434e-05	0.99970569121532
Candidatus Saccharimonas	0.115675249449915	0.000100737279135694	0.99970569121532
Candidatus Sneabacter	0.304683971130094	8.01033816631698e-05	0.99970569121532
Candidatus Solibacter	0.504545386085373	3.93778478357377e-05	0.99970569121532
Candidatus Sulcia	0.817326246755168	1.64333846288651e-05	0.99970569121532
Candidatus Symbiobacter	0.380931629957436	4.25657161820535e-05	0.99970569121532
Candidatus Syntrophocurvum	0.596976917788185	3.21387346343629e-05	0.99970569121532
Candidatus Tachikawaea	0.322678260470152	-6.48119383269189e-05	0.99970569121532
Candidatus Thioglobus	0.71982435038368	2.23555353615975e-05	0.99970569121532
Capnocytophaga	0.535244948165986	2.40430570523377e-05	0.99970569121532
Caproiciproducens	0.785942214487652	1.38292257259039e-05	0.99970569121532
Carboxydocella	0.722640712403799	-1.67528541036478e-05	0.99970569121532
Carboxydothermus	0.733129578069752	1.66265942776907e-05	0.99970569121532
Cardiobacterium	0.76515148644958	1.75025531298568e-05	0.99970569121532
Carnobacterium	0.717641955831577	1.68924858552288e-05	0.99970569121532
Casimicrobium	0.34830957769736	5.9148850291138e-05	0.99970569121532
Castellaniella	0.911709392451397	6.25216193228882e-06	0.99970569121532
Catenovulum	0.950037764281421	2.80515739623824e-06	0.99970569121532
Catenulispora	0.881779092124024	8.26875222683084e-06	0.99970569121532
Caulobacter	0.5062470260353	3.51812420513952e-05	0.99970569121532
Cedecea	0.718392948022004	2.04803782786352e-05	0.99970569121532
Celeribacter	0.226295417904647	6.6848693312787e-05	0.99970569121532
Cellulomonas	0.771476216758221	1.64468484434354e-05	0.99970569121532
Cellulophaga	0.854607040566844	9.26754729786656e-06	0.99970569121532
Cellulosilyticum	0.782019685785139	1.233907532278e-05	0.99970569121532
Cellulosimicrobium	0.999583764997852	2.8585786481592e-08	0.99970569121532
Cellvibrio	0.705326483768564	1.52705714462901e-05	0.99970569121532
Cercospora	0.961127943183361	-2.43899155335455e-06	0.99970569121532
Cetia	0.590326032925258	2.86188207698188e-05	0.99970569121532
Chamaesiphon	0.53405234825519	3.59754941436866e-05	0.99970569121532
Changchengzhania	0.810733061533026	1.44275339936153e-05	0.99970569121532
Chania	0.390285782256893	-4.4508544633384e-05	0.99970569121532
Chelativorans	0.446082307290154	-3.73619748017001e-05	0.99970569121532
Chelatococcus	0.604760784325398	3.30883978302044e-05	0.99970569121532
Chitinolyticbacter	0.910839766703834	6.38159308445774e-06	0.99970569121532
Chitinophaga	0.99970569121532	-1.50624243915803e-08	0.99970569121532
Chlamydia	0.314600083694246	-3.75879640248233e-05	0.99970569121532
Chloracidobacterium	0.641834174009948	-2.49138159571695e-05	0.99970569121532
Chlorobaculum	0.837391603394246	-1.12608320907712e-05	0.99970569121532
Chlorobium	0.885320166624446	6.34233850690251e-06	0.99970569121532
Chloroflexus	0.748551045280474	1.76994911098065e-05	0.99970569121532
Chloroherpeton	0.7545445719659	-1.31661688112683e-05	0.99970569121532
Chondrocystis	0.366504012502064	4.21275902467342e-05	0.99970569121532
Chondromyces	0.905076699767915	5.93872552299996e-06	0.99970569121532
Christensenella	0.878110322300963	1.07419057877568e-05	0.99970569121532
Chromobacterium	0.640528573711032	2.53103601014982e-05	0.99970569121532
Chromohalobacter	0.246304404406634	-7.02461629272541e-05	0.99970569121532
Chroococcidiopsis	0.775893188923878	-1.88993541773635e-05	0.99970569121532
Chryseobacterium	0.774728515644809	1.02975256116936e-05	0.99970569121532
Chryseolinea	0.436946776965836	3.59815319565938e-05	0.99970569121532
Chthonomonas	0.827996287803092	-1.32065676616885e-05	0.99970569121532
Citricoccus	0.813810416344089	-1.69037716016483e-05	0.99970569121532
Citrobacter	0.869519914931832	1.48957731552476e-05	0.99970569121532
Citromicrobium	0.886672046553337	-8.78692219474077e-06	0.99970569121532
Clavibacter	0.944500076714967	4.17271009705486e-06	0.99970569121532
Cloacibacillus	0.828644264639141	1.83726091475877e-05	0.99970569121532
Cloacibacterium	0.511252613925024	3.19668161676101e-05	0.99970569121532
Clostridioides	0.371897641115194	3.59976906802451e-05	0.99970569121532
Clostridium	0.271913378264678	4.94074185351617e-05	0.99970569121532
Cnuibacter	0.594836057633156	4.5361249968541e-05	0.99970569121532
Cobetia	0.95297547806553	4.17664522357754e-06	0.99970569121532
Cohaesibacter	0.444766713782268	3.49718393838898e-05	0.99970569121532
Cohnella	0.991594213715576	4.70495982219333e-07	0.99970569121532
Colletotrichum	0.628736300799674	2.16701438003608e-05	0.99970569121532
Collimonas	0.782941411419275	1.16747339677749e-05	0.99970569121532
Collinsella	0.871165770898647	2.38659997554191e-05	0.99970569121532
Colwellia	0.987584228509687	-6.87376217367259e-07	0.99970569121532
Comamonas	0.97661578573371	-1.42396825032547e-06	0.99970569121532
Commensalibacter	0.810352420354428	1.12286834765767e-05	0.99970569121532
Conexibacter	0.913656524622288	-6.59443410332485e-06	0.99970569121532
Confluentimicrobium	0.938700556030346	-5.06129284902381e-06	0.99970569121532
Congregibacter	0.633047267623254	-2.75557642964768e-05	0.99970569121532
Coprothermobacter	0.200654270097664	9.24960711759177e-05	0.99970569121532
Coraliomargarita	0.901164297352033	-7.76842743188725e-06	0.99970569121532
Corallococcus	0.99905689211249	-6.3342113986526e-08	0.99970569121532
Coriobacterium	0.963671037015705	-3.02638170554893e-06	0.99970569121532
Corynebacterium	0.994601024150727	3.25309969591849e-07	0.99970569121532
Coxiella	0.749127906201807	1.77426312485642e-05	0.99970569121532
Crassaminicella	0.859580479746863	-9.98868477820871e-06	0.99970569121532
Crateriforma	0.963376664844243	-1.9908163011069e-06	0.99970569121532
Crenobacter	0.927270467648913	-6.21320593112772e-06	0.99970569121532
Crinalium	0.566212525924743	3.04362947559522e-05	0.99970569121532
Croceibacter	0.718096529379942	2.78441180304668e-05	0.99970569121532
Croceicoccus	0.935213331732279	-4.61270261761465e-06	0.99970569121532
Crocosphaera	0.874573975609377	7.63473263980148e-06	0.99970569121532
Cronobacter	0.698295266518684	-1.87473102861425e-05	0.99970569121532
Cryobacterium	0.48456685052786	-3.86271420490734e-05	0.99970569121532
Cryptobacterium	0.522162619234477	4.76589823772879e-05	0.99970569121532
Cryptococcus	0.441315620585203	3.11879757808294e-05	0.99970569121532
Cuniculiplasma	0.371516241547063	5.74837003891312e-05	0.99970569121532
Cupriavidus	0.881428063324997	7.83853069813137e-06	0.99970569121532
Curtobacterium	0.709151181622371	-1.98881997177557e-05	0.99970569121532
Curvibacter	0.582049881167202	-2.79404822930906e-05	0.99970569121532
Cutibacterium	0.289875073870166	-5.67908065124934e-05	0.99970569121532
Cyanobacterium	0.289572434434515	5.02907420794384e-05	0.99970569121532
Cyanobium	0.881401778461623	1.00777644487282e-05	0.99970569121532
Cyanothece	0.558384827586641	-2.7776439076783e-05	0.99970569121532
Cyclobacterium	0.597051132948294	2.64826502290249e-05	0.99970569121532
Cycloclasticus	0.175014068698424	-7.37419562627879e-05	0.99970569121532
Cylindrospermum	0.212770439676508	5.23249827533197e-05	0.99970569121532
Cystobacter	0.686363277755083	2.21615572356419e-05	0.99970569121532
Dactylococcopsis	0.126439365394817	9.73710319912503e-05	0.99970569121532
Debaryomyces	0.510250008850455	4.44013719339798e-05	0.99970569121532
Dechloromonas	0.883299932913562	-7.60410856093374e-06	0.99970569121532
Deferribacter	0.90691693206567	7.54121275998065e-06	0.99970569121532
Defluviimonas	0.565883658310759	-3.52851291069339e-05	0.99970569121532
Defluviitoga	0.626564507768884	2.47795276299494e-05	0.99970569121532
Dehalobacter	0.728220772629803	1.503065412549e-05	0.99970569121532
Dehalobacterium	0.933972778056104	4.0169751264959e-06	0.99970569121532
Dehalococcoides	0.320602838811951	-6.18154131562022e-05	0.99970569121532
Dehalogenimonas	0.890128803064697	7.85801033515972e-06	0.99970569121532
Deinococcus	0.840036902927386	1.13097225976588e-05	0.99970569121532
Delftia	0.88449118788989	-7.48090273419614e-06	0.99970569121532
Denitratisoma	0.741799848453501	-1.76277028432414e-05	0.99970569121532
Denitrobacterium	0.689278974900117	2.92665956227978e-05	0.99970569121532
Denitrovibrio	0.878995957011218	-7.19031908056607e-06	0.99970569121532
Dermabacter	0.71393536033108	1.98985020771864e-05	0.99970569121532
Dermacoccus	0.788646503890149	1.86566867714121e-05	0.99970569121532
Dermatophilus	0.765347609227366	1.77300567292577e-05	0.99970569121532
Desulfallas	0.853714532486874	9.41741904273044e-06	0.99970569121532
Desulfarculus	0.837326536689749	1.30747325525814e-05	0.99970569121532
Desulfatibacillum	0.752812657158897	1.43127384976558e-05	0.99970569121532
Desulfitobacterium	0.865183430027052	-6.82187606337616e-06	0.99970569121532
Desulfobacca	0.748866498181382	-1.77437352235067e-05	0.99970569121532
Desulfobacter	0.364883157411004	3.49292094420812e-05	0.99970569121532
Desulfobacterium	0.668344904712146	2.18718738922427e-05	0.99970569121532
Desulfobacula	0.767875812269168	-1.18429093788634e-05	0.99970569121532
Desulfobulbus	0.808035503275141	1.78266363298438e-05	0.99970569121532
Desulfocapsa	0.719443864855577	-1.85040603888567e-05	0.99970569121532
Desulfococcus	0.543505778347094	-3.19719971361635e-05	0.99970569121532
Desulfocurvibacter	0.901585951509265	-7.20775292333097e-06	0.99970569121532
Desulfofarcimen	0.992625685999998	-4.60918920796572e-07	0.99970569121532
Desulfoglaeba	0.587114478335323	-2.87679505232467e-05	0.99970569121532
Desulfohalobium	0.311938225537968	-5.05572648215493e-05	0.99970569121532
