p-variable	p-treatment	p-interaction	slope	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Borreliella	0.0847306437062021	0.44824425917861	0.387513656227192	-0.000120990297788186	0.999462281396362	0.999042867165404	0.998399884838947
Bosea	0.874162514443517	0.763368380276298	0.62752553912916	7.01851440658147e-06	0.999462281396362	0.999042867165404	0.998399884838947
Boseongicola	0.0299647220332335	0.595021797191647	0.174576042136857	0.000111405101649842	0.999462281396362	0.999042867165404	0.998399884838947
Botrytis	0.444298507146632	0.850928711526022	0.977217473732761	-3.47697559587736e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brachybacterium	0.272143215938499	0.711365792733908	0.455129531738939	4.92676787244373e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brachyspira	0.115692606782828	0.524750744122	0.386109363617399	-8.7062586104847e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bradymonas	0.205367525485054	0.409004442987684	0.201753673354225	7.3348544753624e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bradyrhizobium	0.840406018533621	0.885885628691448	0.88815430103483	8.76467945595227e-06	0.999462281396362	0.999042867165404	0.998399884838947
Bremerella	0.282520574836355	0.88618657996856	0.798575807066377	-5.52608702906968e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brenneria	0.977108558450101	0.921253353870777	0.983237057964411	-1.09447687113052e-06	0.999462281396362	0.999042867165404	0.998399884838947
Breoghania	0.701766256461968	0.757896273434847	0.862175878020179	-2.05402684549675e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brevefilum	0.705238261022308	0.870548518780641	0.935442265781141	-2.07251575189139e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brevibacillus	0.473352932617803	0.901793595757937	0.984933533293032	-2.57609063781105e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brevibacterium	0.275935591601581	0.881506375121855	0.696244500269875	4.57774975629931e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brevirhabdus	0.345721879576676	0.86747880679692	0.990639673978881	-6.28268418881005e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brevundimonas	0.955344502581352	0.873155379101646	0.888112896660465	2.6279315487822e-06	0.999462281396362	0.999042867165404	0.998399884838947
Brochothrix	0.0984844113439829	0.518599674797755	0.439813606461475	-9.32375648160449e-05	0.999462281396362	0.999042867165404	0.998399884838947
Brucella	0.774308023262718	0.551491864905331	0.623654021561612	-1.26360251317059e-05	0.999462281396362	0.999042867165404	0.998399884838947
Buchnera	0.123852378802474	0.557443239921133	0.410536987478398	-7.9649904329139e-05	0.999462281396362	0.999042867165404	0.998399884838947
Burkholderia	0.522653169355517	0.933902435721514	0.783838114581774	2.80403275414078e-05	0.999462281396362	0.999042867165404	0.998399884838947
Buttiauxella	0.983148621425131	0.403053430052467	0.884003552439474	-1.17341592515017e-06	0.999462281396362	0.999042867165404	0.998399884838947
Butyricimonas	0.917611577107643	0.343703460278478	0.429367008270934	-8.02466860115699e-06	0.999462281396362	0.999042867165404	0.998399884838947
Butyrivibrio	0.256380392319278	0.941477071755571	0.714647612702162	-5.21439457732742e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bythopirellula	0.526432077457293	0.076552691098392	0.140948392512247	-3.37374552015893e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caballeronia	0.696105708008038	0.501003052699674	0.624365991153999	-2.04626210578522e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caldanaerobacter	0.145897970296545	0.649053254585779	0.67401871148919	-7.56976910912912e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caldicellulosiruptor	0.190412694009962	0.69645132717027	0.568177366685389	-5.61068398205212e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caldilinea	0.906011029513706	0.766754699952796	0.911772929350925	-6.10312404629768e-06	0.999462281396362	0.999042867165404	0.998399884838947
Caldimicrobium	0.383388326458399	0.887064672786391	0.715863709998943	-5.24157419494973e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caldisphaera	0.195274177037072	0.433265756807104	0.284477300661449	-8.54356718132565e-05	0.999462281396362	0.999042867165404	0.998399884838947
Calditerrivibrio	0.178021900191041	0.740631788102793	0.998289086757773	-7.30499645980895e-05	0.999462281396362	0.999042867165404	0.998534115866713
Caldithrix	0.409694016764433	0.876755433612661	0.836877533522411	3.41932809888827e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caloramator	0.331693333505937	0.912283299593329	0.71812751365906	-5.39167884733523e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caloranaerobacter	0.135644397933463	0.737612960820841	0.61633433947096	-7.80760329587472e-05	0.999462281396362	0.999042867165404	0.998399884838947
Calothrix	0.142158958008193	0.560937381157166	0.373605469653577	-5.83364144756994e-05	0.999462281396362	0.999042867165404	0.998399884838947
Caminibacter	0.537231039617948	0.751346398112622	0.708967092072576	-3.71163367010068e-05	0.999462281396362	0.999042867165404	0.998399884838947
Campylobacter	0.908006979719259	0.30760610652105	0.334467349128812	6.40519653208381e-06	0.999462281396362	0.999042867165404	0.998399884838947
Candida	0.138573671519574	0.459691635823495	0.43068741575223	-8.26512378158445e-05	0.999462281396362	0.999042867165404	0.998399884838947
