p-variable	slope	adjusted.p-variable
Methanocellaceae	0.616208321166008	0.0158408384748755	0.80402879439282
Methanococcaceae	0.386653037888997	0.0182175206336525	0.675004455975707
Methanocorpusculaceae	0.395309316247749	0.0221597982073548	0.684714971604909
Methanomassiliicoccaceae	0.947970093976616	0.00190570140407586	0.975388996075181
Methanomicrobiaceae	0.908183983090143	0.00266794489737952	0.94487828543722
Methanopyraceae	0.831628653684379	-0.00765465179487644	0.911072211463668
Methanoregulaceae	0.41685484873853	0.0197495218993039	0.70156943496844
Methanosarcinaceae	0.798329574909746	0.00490988609384739	0.895729261608974
Methanospirillaceae	0.475782378432926	0.0198134992564475	0.721263497272568
Methanothermaceae	0.153219160654284	0.0492734962222785	0.538283046211834
Methanotrichaceae	0.0830081715156536	0.0575845412765975	0.538283046211834
Methylacidiphilaceae	0.266446794472925	0.0323378898748398	0.587526382759597
Methylobacteriaceae	0.145043772613769	0.0413310158073333	0.538283046211834
Methylococcaceae	0.235542199994893	0.0251387564079842	0.582756798450511
Methylocystaceae	0.270376218862184	0.0271775123053544	0.587526382759597
Methylophilaceae	0.261032612755891	0.024125530927981	0.586355635411107
Microbacteriaceae	0.241945566043066	0.0311026608741161	0.582756798450511
Microbulbiferaceae	0.176384196601511	0.0285308557022397	0.551296495621751
Micrococcaceae	0.175520417127826	0.0347491296952152	0.551296495621751
Microcoleaceae	0.125336394666815	0.0284405334514366	0.538283046211834
Microcystaceae	0.738320422298368	0.00675238117538325	0.866138991990113
Micromonosporaceae	0.141071521339824	0.0426986751892312	0.538283046211834
Moraxellaceae	0.399573084430882	0.0156327645450983	0.684714971604909
Morganellaceae	0.580705841545633	0.0125960259946636	0.789085774131929
Moritellaceae	0.95391432909013	0.00137778806704879	0.976671728591286
Muribaculaceae	0.430108161878701	0.0219155833116102	0.709954177460035
Mycobacteriaceae	0.156808434097432	0.0358634179602415	0.538283046211834
Mycoplasmataceae	0.772714662835751	0.00670048087181237	0.887859929870123
Mycosphaerellaceae	0.359318963463378	0.0192832444783253	0.661047122379259
Myxococcaceae	0.125118534300737	0.0455938720479259	0.538283046211834
Nakamurellaceae	0.241620068752965	0.0323168927003854	0.582756798450511
Natranaerobiaceae	0.961156309933916	0.00121728981720608	0.978528386417322
Natrialbaceae	0.177869428694495	0.0328158717608983	0.551296495621751
Nautiliaceae	0.2848342336983	0.0240168663477478	0.60157333975759
Nectriaceae	0.428743687604742	0.015035307732553	0.709954177460035
Neisseriaceae	0.114901050284145	0.0343208930388193	0.538283046211834
Nitrosomonadaceae	0.680815058992044	0.00851203861590499	0.832826022282429
Nitrosopumilaceae	0.824983270609675	-0.00584633096461507	0.911072211463668
Nitrososphaeraceae	0.635024033602423	0.0130468631526295	0.813525814192159
Nitrospiraceae	0.720029209768182	0.00703374735551725	0.861058203673514
Nocardiaceae	0.0876507544174666	0.0444786027464423	0.538283046211834
Nocardioidaceae	0.160761478414928	0.0430138472846347	0.538283046211834
Nocardiopsaceae	0.205530625735004	0.0374173437337747	0.572152822992039
Nostocaceae	0.435764450570813	0.0141766003073283	0.712079747942142
Oceanospirillaceae	0.474507900801254	0.014072465465422	0.721263497272568
Odoribacteraceae	0.367478181735952	0.0403209634385113	0.666377688711321
Oleiphilaceae	0.996413036003254	-0.000130864010318886	0.99738996034729
Opitutaceae	0.0657527509937493	0.0517709698015233	0.538283046211834
Orbaceae	0.848413191131744	0.00458814698689341	0.91792603662363
Oscillatoriaceae	0.475994166131027	0.0157636302582156	0.721263497272568
Oscillospiraceae	0.160289340254538	0.0397640934848886	0.538283046211834
Oxalobacteraceae	0.121404474788194	0.0422470886152762	0.538283046211834
Paenibacillaceae	0.331787264852434	0.0182075855731636	0.635206101855032
Paludibacteraceae	0.840748722580689	-0.00615606549837238	0.912873560068491
Parachlamydiaceae	0.870810066737543	0.00374908665401296	0.928814224009071
Parvularculaceae	0.0715764916641768	0.0606248209957811	0.538283046211834
Pasteurellaceae	0.311622160981913	0.0223078606537242	0.612539743914829
Pectobacteriaceae	0.240154410932613	0.0215524973046149	0.582756798450511
Pelagibacteraceae	0.789850019799011	-0.0080794284301877	0.895027064887912
Peptococcaceae	0.54083741581738	0.0126057234822061	0.761014396573636
Peptoniphilaceae	0.617966553670874	-0.01106029561402	0.80402879439282
Peptostreptococcaceae	0.618782160233096	0.00950204998711301	0.80402879439282
Petrotogaceae	0.743269082189924	0.00843770355447792	0.867010483601008
Phaffomycetaceae	0.523828874597634	0.0164230977344622	0.754739015943903
Phycisphaeraceae	0.221506193452371	0.0471836749898259	0.582756798450511
Phyllobacteriaceae	0.102169609034776	0.0380828739676403	0.538283046211834
Pichiaceae	0.345581081439724	0.0216420811685196	0.653242852143947
Picrophilaceae	0.698035825417548	0.0155209059768416	0.845855176682441
Pirellulaceae	0.764941576882276	0.00680691323853346	0.883284556265409
Piscirickettsiaceae	0.371479119350937	0.0195823398025871	0.668229623407072
Planctomycetaceae	0.362306805217053	0.0210243551132145	0.66165959108788
Planococcaceae	0.63926978765742	0.00914712593429573	0.814910744167256
Polyangiaceae	0.281647324070666	0.0296258280410048	0.60157333975759
Porphyromonadaceae	0.860614382485416	0.00502808771310431	0.925295212901857
