p-variable	slope	adjusted.p-variable
Opitutales	0.0550128492784886	0.00263479590857306	0.53987048931158
Orbales	0.260743408039566	0.00171931568829719	0.53987048931158
Oscillatoriales	0.220730224201021	0.00127398838407577	0.53987048931158
Parachlamydiales	0.263792813784087	0.00129372451150875	0.53987048931158
Parvularculales	0.389602612166319	0.00149878577664064	0.541366420393897
Pasteurellales	0.0597260703502942	0.00198265734158848	0.53987048931158
Pelagibacterales	0.187227196306386	0.00216115534811514	0.53987048931158
Petrotogales	0.201600434479148	0.00194844741901087	0.53987048931158
Phycisphaerales	0.594946561164849	0.00112616633205462	0.685388775432506
Pirellulales	0.500363707336096	0.0008349628351826	0.622848573194411
Planctomycetales	0.225103045744153	0.00146558897081788	0.53987048931158
Pleurocapsales	0.118774157071832	0.00191496058479118	0.53987048931158
Propionibacteriales	0.377386540810661	0.00131680286333955	0.53987048931158
Pseudomonadales	0.36364499918088	0.00115870968245263	0.53987048931158
Pseudonocardiales	0.338979543537803	0.00147022141249898	0.53987048931158
Puniceicoccales	0.46773937156787	0.00126166877015674	0.597805934784604
Rhizobiales	0.273379475376243	0.00144960071243146	0.53987048931158
Rhodobacterales	0.228543175380886	0.00167640111213792	0.53987048931158
Rhodocyclales	0.251977316846191	0.00158756598397393	0.53987048931158
Rhodospirillales	0.256642919445244	0.00156020817702671	0.53987048931158
Rickettsiales	0.311907951723385	0.00137481133038383	0.53987048931158
Rubrobacterales	0.380236497328962	0.00145143494099535	0.53987048931158
Saccharomycetales	0.165899620483388	0.00166433401144287	0.53987048931158
Salinisphaerales	0.165866135795104	0.00260998333906944	0.53987048931158
Saprospirales	0.209293627433208	0.0015925919998073	0.53987048931158
Schizosaccharomycetales	0.376533649444734	0.00131523816251888	0.53987048931158
Sedimentisphaerales	0.367748935304126	0.00100333973963918	0.53987048931158
Selenomonadales	0.715941182349193	0.000846286535377179	0.773405364518731
Silvanigrellales	0.314473265115072	0.00130050397254102	0.53987048931158
Solirubrobacterales	0.401407099841115	0.00141517444449922	0.551358027942681
Sordariales	0.331219815206998	0.00119094392585885	0.53987048931158
Sphaerobacterales	0.382889418461535	0.00146083581454122	0.53987048931158
Sphingobacteriales	0.198022851072775	0.0012824983334372	0.53987048931158
Sphingomonadales	0.24627091091451	0.00163419079531728	0.53987048931158
Spirochaetales	0.238480455010859	0.00127968135468625	0.53987048931158
Sporichthyales	0.214848004303897	0.00200776042494841	0.53987048931158
Streptomycetales	0.309926956092133	0.00153229370777154	0.53987048931158
Streptosporangiales	0.271623158666576	0.00169692443828222	0.53987048931158
Sulfolobales	0.145902796475555	0.00165025134501028	0.53987048931158
Synechococcales	0.38088601778179	0.00116211328270084	0.53987048931158
Synergistales	0.0300100444085848	0.00437709950179466	0.53987048931158
Syntrophobacterales	0.324522160004166	0.0013510860570653	0.53987048931158
Tepidiformales	0.0890697180005123	0.00302668881619791	0.53987048931158
Thermales	0.299252267183374	0.00141951843014951	0.53987048931158
Thermoanaerobacterales	0.37124491947832	0.00103882968673841	0.53987048931158
Thermococcales	0.316633346101343	0.00117785916831967	0.53987048931158
Thermodesulfobacteriales	0.327183290992998	0.00112817059549118	0.53987048931158
Thermomicrobiales	0.440380002747292	0.00135593334503337	0.575103950927706
Thermoplasmatales	0.19011075324521	0.00202651435929902	0.53987048931158
Thermoproteales	0.236295053664067	0.00172752731786747	0.53987048931158
Thermotogales	0.204963900412297	0.00152597576582474	0.53987048931158
Thiotrichales	0.395969848505312	0.000879502469482693	0.547033490131616
Tissierellales	0.340499286609521	0.00104729634422882	0.53987048931158
Tremellales	0.0608072754056994	0.00206417946848926	0.53987048931158
Unclassified Acidobacteria Phylum	0.129407573811276	0.00429705381117437	0.53987048931158
Unclassified Actinobacteria Class	0.573225588477567	0.000796434261180133	0.67219124854327
Unclassified Actinobacteria Phylum	0.92800532321043	-0.00016048472886355	0.942692840371749
Unclassified Alphaproteobacteria Class	0.226162771907807	0.00177399425369071	0.53987048931158
Unclassified Armatimonadetes Phylum	0.728179327870126	-0.000436503082145533	0.780425378300269
Unclassified Ascomycota Phylum	0.7558703081259	0.000588791581732325	0.799349573637567
Unclassified Bacilli Class	0.372303310968709	0.000900401243600022	0.53987048931158
Unclassified Bacteroidetes Phylum	0.850502630151954	-0.000331460998071152	0.887642482997017
Unclassified Bacteroidia Class	0.990577907965893	-2.83971742631307e-05	0.994740000016169
Unclassified Balneolaeota Phylum	0.751286196694085	0.000465307087949209	0.798032893377272
Unclassified Betaproteobacteria Class	0.260643485265411	0.00157283576794926	0.53987048931158
Unclassified Blastocatellia Class	0.528300297809304	0.000940994432616992	0.64620766898892
Unclassified Candidatus Bipolaricaulota Phylum	0.371598348885135	0.00149006270568608	0.53987048931158
Unclassified Candidatus Cloacimonetes Phylum	0.151487672128387	0.00239870158652646	0.53987048931158
Unclassified Candidatus Gracilibacteria Phylum	0.301528297567787	0.00221514868749387	0.53987048931158
Unclassified Candidatus Saccharibacteria Phylum	0.560244689926422	0.000919110185187933	0.67219124854327
Unclassified Clostridia Class	0.324393811593004	0.00128371199224541	0.53987048931158
Unclassified Coriobacteriia Class	0.759750810935699	0.000724726699557681	0.79991384939926
Unclassified Cyanobacteria Phylum	0.485925004689659	0.000914037284771903	0.611242505899097
