p-variable	slope	adjusted.p-variable
Kineosporiales	0.0189646982204237	3.11742323214219	0.12250169931571
Kiritimatiellales	0.0282705974920183	2.51409965398051	0.127484392464007
Kosmotogales	0.91151138822321	-0.0921978597452777	0.936855629434649
Ktedonobacterales	0.0207105897653578	2.53968765882835	0.123074650816466
Lactobacillales	0.167507774908231	-1.58437345075906	0.342174001735616
Legionellales	0.773698027974309	-0.204265433686484	0.885087137961574
Leptospirales	0.408950862528416	-0.558180758368781	0.59235912814722
Limnochordales	0.0268477887711006	2.36515215372628	0.125572551967505
Magnaporthales	0.264894018154121	0.89058920683323	0.449004754176134
Magnetococcales	0.635839798236946	-0.558277804429273	0.791488082180365
Malasseziales	0.034484998203513	2.7925449403736	0.139360891864006
Marinilabiliales	0.273716099300828	-0.777053100448291	0.452137125942422
Mariprofundales	0.36401571122226	1.02529014784616	0.543748468638251
Mesoaciditogales	0.953835058849208	-0.0592962052392421	0.965960080783732
Methanobacteriales	0.627294197173063	1.21411270829444	0.784938812169435
Methanocellales	0.0725722758677794	2.0645478171182	0.20405616391058
Methanococcales	0.663156661743551	-0.350966370825638	0.800499538835738
Methanomassiliicoccales	0.654900610899787	0.436065790686359	0.800499538835738
Methanomicrobiales	0.433214422108077	0.605493080108539	0.604462859268374
Methanopyrales	0.134845957906024	1.96899797555948	0.302643289337941
Methanosarcinales	0.642100994251565	0.326913731367248	0.795140609461783
Methylacidiphilales	0.117672915170833	1.66771626069085	0.285912928577406
Methylococcales	0.174144396831671	1.05896709337353	0.352716193582791
Micrococcales	0.105445780736255	1.49105235872713	0.268933658513801
Micromonosporales	0.00979552082831745	2.71209089594607	0.102356511443896
Mycoplasmatales	0.715940932950226	-0.310250857074616	0.854023851415896
Mycosphaerellales	0.335790434052293	0.743113695357697	0.507936162901887
Myxococcales	0.0248294609395719	2.3120396625555	0.125572551967505
Nakamurellales	0.00736288363803387	2.66353591753694	0.102356511443896
Natranaerobiales	0.536511613024734	-0.567088558673532	0.696881932135389
Natrialbales	0.0237219976879312	1.99430215051803	0.125572551967505
Nautiliales	0.981076976453922	0.0196701094733537	0.981076976453922
Neisseriales	0.059522193637175	1.56604459640969	0.177982741540958
Nevskiales	0.0404298382159817	2.03548997131595	0.148620343192786
Nitrosomonadales	0.253017414806447	0.889399482216248	0.435044331933387
Nitrosopumilales	0.212390262716834	-1.20968851010039	0.401429979659901
Nitrososphaerales	0.554194012113329	0.599348581298647	0.715958750784246
Nitrospirales	0.615323653724215	0.362768632624031	0.774012385474144
Nostocales	0.81779386857174	-0.160325355162352	0.903646432975093
Oceanospirillales	0.0688171422544592	1.4337736647119	0.199855954324311
Opitutales	0.00822574706872414	2.69375738716112	0.102356511443896
Orbales	0.44423274237888	-0.674430375347679	0.607547555694187
Oscillatoriales	0.223619142906667	0.827932859525573	0.411115193497641
Parachlamydiales	0.725384275470406	-0.262938964956382	0.854023851415896
Parvularculales	0.00333840955158229	3.54340195040187	0.102356511443896
Pasteurellales	0.424376484385143	-0.649969457305626	0.603726070047912
Pelagibacterales	0.278439605516754	-1.20543889741006	0.452959294280532
Petrotogales	0.484073212855003	-0.659350929711669	0.6463323903483
Phycisphaerales	0.0260757375581227	3.11562601588706	0.125572551967505
Pirellulales	0.300792069131849	0.862155286702673	0.476088109420609
Planctomycetales	0.125315987086995	1.28279849787999	0.291312271544053
Pleurocapsales	0.483942271776005	-0.595262332569639	0.6463323903483
Propionibacteriales	0.0258406510535944	2.26284134102338	0.125572551967505
Pseudomonadales	0.0897786456718686	1.36529002521144	0.241090969837939
Pseudonocardiales	0.0153471981756977	2.50979428736287	0.114495942728165
Puniceicoccales	0.83956925497324	0.227277654341901	0.906153651035631
Rhizobiales	0.0504087382949224	1.69697021065995	0.163210471257379
Rhodobacterales	0.030617917662703	1.89944739218169	0.135006279018464
Rhodocyclales	0.0273212246958588	2.07118053542885	0.125572551967505
Rhodospirillales	0.0255781297958318	1.95690274323993	0.125572551967505
Rickettsiales	0.720596182116803	-0.307883507102453	0.854023851415896
Rubrobacterales	0.0169804985660041	2.65102089967313	0.11936291639044
Saccharomycetales	0.092760859674954	-1.19555816143448	0.246331616247933
Salinisphaerales	0.0256182536730282	2.9309913850146	0.125572551967505
Saprospirales	0.105773070712541	1.66454666235684	0.268933658513801
Schizosaccharomycetales	0.259716315590588	-1.08426552150059	0.443372853043932
Sedimentisphaerales	0.591752430715265	0.409296249069886	0.74830069280925
Selenomonadales	0.359317809394658	0.963137686054047	0.540106644310209
Silvanigrellales	0.847997519071664	0.166713908827504	0.906153651035631
Solirubrobacterales	0.00985020821426613	3.02514267431848	0.102356511443896
Sordariales	0.160446824860712	1.10452615300346	0.33225629772453
Sphaerobacterales	0.00513762443280008	3.69710801694765	0.102356511443896
Sphingobacteriales	0.436792631972232	-0.472981998283727	0.604462859268374
Sphingomonadales	0.0361058640615106	1.96065363424423	0.14146395919182
Spirochaetales	0.437540061311417	0.541237743629511	0.604462859268374
Sporichthyales	0.0109053260621409	2.81031183423488	0.10443784628115
Streptomycetales	0.0145353027894056	2.47493399602217	0.112062495698965
Streptosporangiales	0.00533445099047438	2.83624046823469	0.102356511443896
Sulfolobales	0.274309134985988	-0.928236427585359	0.452137125942422
Synechococcales	0.231276796088245	0.950667648075062	0.415602663647297
Synergistales	0.100617808625502	1.81787047713468	0.264259958917527
Syntrophobacterales	0.180207627675987	1.23854907191524	0.361929605164378
Tepidiformales	0.00307148517628903	3.34514069554862	0.102356511443896
Thermales	0.0324263818405532	2.30048537055764	0.137900074514476
Thermoanaerobacterales	0.894024632792018	0.0999846702316789	0.929008205379531
Thermococcales	0.41750479491774	0.647259786496904	0.599896452192459
Thermodesulfobacteriales	0.824046074401959	0.184612453201884	0.903646432975093
Thermomicrobiales	0.107178636356053	1.95102113489472	0.269638885148387
Thermoplasmatales	0.0269366440674192	2.2670487311683	0.125572551967505
Thermoproteales	0.193568472961109	1.22153370000362	0.382337727584339
Thermotogales	0.663175350165172	-0.336102788361465	0.800499538835738
Thiotrichales	0.843362755306531	-0.149657633758139	0.906153651035631
Tissierellales	0.504643205399552	-0.52683718078091	0.666352077848027
Tremellales	0.913336241248005	0.0874192373345855	0.936855629434649
Unclassified Acidobacteria Phylum	0.228446474679462	2.01318680529166	0.415602663647297
Unclassified Actinobacteria Class	0.207429361324815	1.26319048208554	0.39980336577928
Unclassified Actinobacteria Phylum	0.210280783222513	1.56146776431061	0.401429979659901
Unclassified Alphaproteobacteria Class	0.033465290049538	2.08138026998834	0.137900074514476
Unclassified Armatimonadetes Phylum	0.0457303035717962	2.03967405948409	0.157039876723625
Unclassified Ascomycota Phylum	0.146028852268311	1.54479108534275	0.313782013371187
Unclassified Bacilli Class	0.249056847284643	-0.791212155794541	0.434486032854231
Unclassified Bacteroidetes Phylum	0.240166119200611	1.2571303928972	0.425182981399601
Unclassified Bacteroidia Class	0.961811734312282	0.0708377617461399	0.969928289032217
Unclassified Balneolaeota Phylum	0.119628840408957	1.8564953418277	0.285912928577406
Unclassified Betaproteobacteria Class	0.130251362026195	1.29166207369844	0.296476909754862
Unclassified Blastocatellia Class	0.0518995640818443	2.03523458625696	0.163210471257379
Unclassified Candidatus Bipolaricaulota Phylum	0.00924804627037131	3.22338809041012	0.102356511443896
Unclassified Candidatus Cloacimonetes Phylum	0.821434420157804	-0.252387714969633	0.903646432975093
Unclassified Candidatus Gracilibacteria Phylum	0.306849428733731	-1.38078324335475	0.482480351758959
Unclassified Candidatus Saccharibacteria Phylum	0.278598394390118	-1.16300297973333	0.452959294280532
Unclassified Clostridia Class	0.722263541913409	0.287017271484944	0.854023851415896
Unclassified Coriobacteriia Class	0.0595758130681032	3.68616348095646	0.177982741540958
Unclassified Cyanobacteria Phylum	0.81433935844733	-0.196779320531772	0.903646432975093
Unclassified Dehalococcoidia Class	0.0400902286893614	2.46445340304289	0.148620343192786
Unclassified Deinococci Class	0.102856855679504	2.39798797923305	0.267204222906537
Unclassified Deltaproteobacteria Class	0.00839738168291926	3.17029032822562	0.102356511443896
Unclassified Elusimicrobia Phylum	0.215419064804405	-1.13996157056392	0.401429979659901
Unclassified Epsilonproteobacteria Class	0.531733295582085	-0.56073640883944	0.694449495323051
Unclassified Euryarchaeota Phylum	0.0889705065941559	1.83222915886819	0.241090969837939
Unclassified Firmicutes Phylum	0.161262470862115	-0.859399955752063	0.33225629772453
Unclassified Gammaproteobacteria Class	0.143854282733085	1.01611893355894	0.312556123392795
Unclassified Halobacteria Class	0.00333823400021003	3.16112490097075	0.102356511443896
Unclassified Kiritimatiellaeota Phylum	0.00537866678413401	2.65353753884835	0.102356511443896
Unclassified Microsporidia Phylum	0.216671411615595	-1.19186784561948	0.401429979659901
Unclassified Mollicutes Class	0.812461079723608	-0.262361164399122	0.903646432975093
Unclassified Negativicutes Class	0.213452090851574	1.01180785423897	0.401429979659901
Unclassified Phycisphaerae Class	0.00567788589683262	3.0425092485318	0.102356511443896
Unclassified Planctomycetes Phylum	0.140266117093489	1.21451295671003	0.308581730766843
Unclassified Planctomycetia Class	0.0694060427151375	2.53363651003345	0.199855954324311
Unclassified Proteobacteria Phylum	0.0412519200636223	1.78423644024565	0.148620343192786
Unclassified Sordariomycetes Class	0.58205534358399	0.989586756197593	0.739953335726456
Unclassified Tenericutes Phylum	0.517614319719295	-0.591405561640875	0.679724298972041
Unclassified Thaumarchaeota Phylum	0.647121946085751	-0.420544084926465	0.797227552136569
Unclassified Thermoplasmata Class	0.20714429046551	1.5479940523791	0.39980336577928
Unclassified Tissierellia Class	0.374497346049734	0.872041346553743	0.549109605557585
Unclassified Verrucomicrobia Phylum	0.0211132246170506	2.45037694834106	0.123074650816466
Unclassified Vicinamibacteria Class	0.0056056385439368	3.00105826872673	0.102356511443896
Unclassified candidate division Zixibacteria Phylum	0.14835718623826	1.62918046992394	0.313782013371187
Ustilaginales	0.230413021774158	1.01796680112845	0.415602663647297
Veillonellales	0.328390049717018	-1.35634600213446	0.503110396681842
Verrucomicrobiales	0.328192569670892	2.53906698462882	0.503110396681842
Vibrionales	0.909810646015142	-0.0749655145357947	0.936855629434649
Victivallales	0.0126723746533613	3.36304533586542	0.10443784628115
Xanthomonadales	0.0514454246607632	1.83392531005825	0.163210471257379
