p-variable	slope	adjusted.p-variable
Unclassified Candidatus Bipolaricaulota Phylum	0.00262783874630558	4.55798881802339	0.0490529899310374
Unclassified Candidatus Cloacimonetes Phylum	0.640803398743067	0.63961961135161	0.745034702508738
Unclassified Candidatus Gracilibacteria Phylum	0.274911492635341	-1.7718241681218	0.421782016098058
Unclassified Candidatus Saccharibacteria Phylum	0.400087278402002	-1.12511267268131	0.574484297192618
Unclassified Cyanobacteria Phylum	0.50381881999639	0.570795808944086	0.65149735416189
Unclassified Elusimicrobia Phylum	0.494247893133024	-0.699187830540408	0.65149735416189
Unclassified Euryarchaeota Phylum	0.0528828776862748	2.45522244939731	0.162191603857057
Unclassified Firmicutes Phylum	0.18194431088457	-0.985246278226209	0.347303636469557
Unclassified Kiritimatiellaeota Phylum	0.0010405665250133	3.82351366219301	0.0251447491898531
Unclassified Microsporidia Phylum	0.257728343579659	-1.3339797853917	0.411289462182284
Unclassified Planctomycetes Phylum	0.079453426643516	1.73430522311874	0.206948460094739
Unclassified Proteobacteria Phylum	0.0206926498836244	2.43246894841708	0.0867427470712272
Unclassified Tenericutes Phylum	0.7853878782756	-0.314675729899298	0.814476318211733
Unclassified Thaumarchaeota Phylum	0.308935070917543	-1.13353996698107	0.455272736089011
Unclassified Verrucomicrobia Phylum	0.00625040233258874	3.71470111089787	0.0540369487128984
Unclassified candidate division Zixibacteria Phylum	0.182954594211642	1.84521545451884	0.347303636469557
Ustilaginomycetes	0.0971967935803402	1.73533506940059	0.236653062630393
Verrucomicrobiae	0.11401374001875	4.67590028574851	0.260602834328572
Vicinamibacteria	0.000784624236256426	4.36773847564475	0.0251447491898531
Zetaproteobacteria	0.247798086541283	1.64000646787281	0.402222981052518
